kepoi_name,ss,snr
K06676.01,0,10.3
K06677.01,1,6113.7
K06804.01,0,13.1
K06805.01,1,21.9
K06806.01,0,13.5
K06807.01,0,18.1
K06808.01,0,22.1
K06809.01,0,21.0
K06810.01,0,19.2
K06811.01,0,18.8
K06934.01,0,11.8
K06935.01,1,632.4
K06936.01,1,669.1
K06937.01,1,2049.1
K06938.01,1,117.0
K06939.01,1,86.4
K06940.01,1,3356.8
K06941.01,1,351.1
K07068.01,1,1151.6
K07069.01,0,8.4
K07070.01,1,2168.4
K07071.01,1,5461.0
K07072.01,0,9.4
K07073.01,0,31.7
K07074.01,0,6.7
K07075.01,0,3590.2
K07076.01,0,10.7
K07201.01,0,12.3
K07202.01,0,10.0
K07203.01,0,7.8
K07204.01,0,291.7
K07205.01,0,24.5
K07206.01,1,1819.1
K07207.01,1,2051.3
K07208.01,0,8.5
K07209.01,0,10.0
K07335.01,0,2041.6
K07336.01,1,5915.4
K07337.01,1,554.4
K07338.01,0,9.2
K07339.01,0,9.1
K07340.01,1,454.6
K07341.01,1,756.4
K07342.01,0,145.3
K07466.01,1,3170.1
K07467.01,0,8.7
K07468.01,0,72.3
K07469.01,1,664.1
K07470.01,0,8.9
K07471.01,0,9.3
K07472.01,1,2842.2
K07473.01,1,137.3
K06288.01,0,17.4
K06289.01,1,72.6
K06290.01,1,292.0
K06291.01,0,8.1
K06292.01,1,1227.3
K06293.01,0,8.3
K06294.01,0,1907.8
K06295.01,1,35.1
K06420.01,1,578.2
K06421.01,0,3.8
K06422.01,1,1236.1
K06423.01,1,13.5
K06424.01,1,41.0
K06425.01,0,8.7
K06426.01,0,91.3
K06427.01,1,2019.4
K06428.01,1,8.6
K06543.01,1,845.0
K06544.01,1,416.1
K06545.01,1,180.9
K06546.01,0,10.0
K06547.01,1,1331.5
K06548.01,1,1191.2
K06549.01,1,1.6
K06550.01,0,20.3
K06678.01,1,943.7
K06679.01,1,1508.7
K06680.01,0,9.8
K06681.01,0,10.8
K06682.01,0,545.0
K06683.01,0,13.1
K06684.01,0,10.4
K06685.01,0,11.3
K06812.01,0,11.2
K06813.01,0,11.8
K06814.01,1,2132.0
K06815.01,1,2173.1
K06816.01,1,23.9
K06817.01,0,7.4
K06818.01,1,951.4
K06819.01,0,9.9
K06942.01,1,3769.0
K06943.01,1,9054.7
K06944.01,1,1812.6
K06945.01,1,59.5
K06946.01,0,
K06947.01,1,469.2
K06948.01,1,1947.8
K06949.01,0,7.2
K07077.01,1,1375.1
K07078.01,1,2074.5
K07079.01,1,3788.7
K07080.01,0,
K07081.01,1,1975.1
K07082.01,1,675.7
K07083.01,1,485.8
K07084.01,0,23.6
K07085.01,1,1397.7
K07210.01,1,268.1
K07210.02,0,13.8
K07211.01,1,476.6
K07212.01,0,9.2
K07213.01,0,20.2
K07214.01,0,189.9
K07215.01,0,10.0
K07216.01,0,14.2
K07343.01,1,174.0
K07344.01,1,2717.0
K07345.01,0,13.9
K07346.01,1,1779.1
K07347.01,0,16.8
K07348.01,0,12.7
K07349.01,1,5402.0
K07350.01,0,563.0
K07895.01,0,6.9
K07474.01,0,
K07475.01,1,1315.5
K07476.01,1,10.1
K07477.01,0,15.9
K07478.01,1,773.4
K07479.01,0,10.4
K07480.01,0,8.0
K07481.01,1,2047.9
K07896.01,0,27.9
K06296.01,1,814.1
K06297.01,1,1026.0
K06298.01,0,
K06299.01,0,12.4
K06300.01,0,4355.5
K06301.01,0,9.3
K06302.01,1,2526.2
K06303.01,1,1347.9
K06429.01,1,864.5
K06430.01,0,
K06431.01,1,2141.3
K06432.01,1,3902.3
K06433.01,1,792.9
K06434.01,1,251.4
K06435.01,1,1758.7
K06436.01,1,1378.9
K06437.01,0,
K07879.01,0,8.9
K06551.01,0,8.8
K06552.01,1,4761.5
K06553.01,1,2271.0
K06554.01,1,103.1
K06555.01,1,6009.0
K06556.01,1,1587.7
K06557.01,0,10.3
K06558.01,0,12.8
K06559.01,1,1012.9
K06686.01,0,14.8
K06687.01,0,11.1
K06688.01,1,680.4
K06689.01,0,9.8
K06690.01,1,10.7
K06691.01,0,14.2
K06692.01,0,10.5
K06693.01,0,13.5
K06820.01,1,1216.8
K06821.01,0,13.8
K06822.01,0,21.7
K06823.01,0,23.3
K06824.01,0,14.1
K06825.01,0,22.6
K06826.01,0,12.5
K06827.01,0,26.4
K06950.01,1,2822.1
K06951.01,1,3487.8
K06952.01,0,153.7
K06953.01,1,996.8
K06954.01,0,10.2
K06955.01,0,42.0
K06956.01,0,23.7
K06957.01,0,10.3
K06958.01,1,2309.2
K07086.01,0,21.1
K07087.01,1,3979.1
K07088.01,0,9.1
K07089.01,0,23.6
K07090.01,1,1255.2
K07091.01,1,920.8
K07092.01,0,6.7
K07093.01,0,9.0
K07890.01,0,7.9
K07217.01,1,3290.5
K07218.01,0,7.8
K07219.01,0,11.2
K07220.01,0,11.3
K07221.01,1,2341.5
K07222.01,1,2674.6
K07223.01,0,9.8
K07224.01,0,7.3
K07225.01,1,598.4
K07351.01,1,1488.6
K07352.01,0,38.1
K07353.01,0,28.4
K07354.01,0,10.0
K07355.01,1,17.6
K07356.01,0,8.5
K07357.01,0,10.8
K07358.01,0,7.0
K07897.01,0,9.2
K07482.01,1,827.0
K07483.01,0,6.3
K07484.01,0,6.6
K07485.01,0,5.9
K07486.01,1,1098.3
K07487.01,1,429.7
K07488.01,0,10.4
K07489.01,0,11.6
K06304.01,1,1524.1
K06305.01,0,10.7
K06306.01,1,568.7
K06307.01,1,5640.0
K06308.01,1,1513.2
K06309.01,1,11.2
K06310.01,0,9.8
K06311.01,1,548.5
K06438.01,0,1703.0
K06439.01,1,963.5
K06441.01,1,1876.9
K06442.01,1,2165.3
K06443.01,1,22.3
K06444.01,0,10.2
K06445.01,1,2096.8
K06446.01,1,324.4
K06560.01,0,
K06561.01,1,987.8
K06562.01,0,12.0
K06563.01,1,306.7
K06564.01,1,772.7
K06565.01,1,1234.3
K06566.01,1,687.5
K06567.01,1,2595.9
K06694.01,0,14.5
K06695.01,1,15.1
K06696.01,1,401.5
K06697.01,0,
K06698.01,0,
K06699.01,0,8.1
K06700.01,0,14.2
K06701.01,0,5.7
K06702.01,1,2171.4
K06828.01,1,18.3
K06829.01,0,12.3
K06830.01,1,717.5
K06831.01,1,7795.3
K06832.01,1,1680.0
K06833.01,1,1483.2
K06834.01,0,6.3
K06835.01,0,
K06959.01,1,1305.8
K06960.01,0,10.1
K06961.01,1,1066.7
K06962.01,1,25.4
K06963.01,1,622.8
K06964.01,1,6104.8
K06965.01,0,
K06966.01,0,9.7
K06967.01,1,27.3
K07094.01,0,
K07095.01,0,29.9
K07096.01,1,3289.1
K07097.01,1,1884.3
K07098.01,1,2851.3
K07099.01,0,9.6
K07100.01,1,642.2
K07101.01,1,10.0
K07102.01,1,25.9
K07226.01,0,
K07227.01,0,10.1
K07228.01,1,1676.8
K07229.01,1,7232.1
K07230.01,1,443.9
K07231.01,0,486.3
K07231.02,0,10.1
K07232.01,0,9.5
K07233.01,1,1763.5
K07359.01,0,11.1
K07360.01,0,60.2
K07361.01,0,9.1
K07362.01,0,63.3
K07363.01,1,3260.0
K07364.01,0,12.7
K07365.01,1,2506.6
K07366.01,0,35.9
K07490.01,1,1065.9
K07491.01,0,17.0
K07492.01,1,6016.2
K07493.01,1,44.7
K07494.01,0,9.6
K07495.01,1,541.9
K07496.01,1,3733.6
K07497.01,1,1021.3
K07498.01,1,1215.8
K00126.02,0,0.0
K01106.03,0,10.0
K01110.02,0,9.6
K06312.01,1,1288.0
K06313.01,0,8.9
K06314.01,0,11.6
K06315.01,0,6.8
K06316.01,1,836.0
K06317.01,0,224.9
K06318.01,0,8.2
K06319.01,1,1618.4
K06320.01,0,11.8
K06447.01,1,58.1
K06448.01,1,1566.6
K06449.01,0,5.6
K06450.01,0,26.7
K06451.01,0,16.7
K06452.01,0,10.5
K06453.01,1,2008.1
K06454.01,0,6.7
K06455.01,0,10.3
K06568.01,0,8.9
K06569.01,1,1398.8
K06570.01,0,9.4
K06571.01,0,6.7
K06572.01,1,28.3
K06573.01,0,39.0
K06574.01,0,118.7
K06575.01,0,10.8
K06703.01,1,217.0
K06704.01,1,96.0
K06705.01,0,17.6
K06706.01,0,8.3
K06707.01,0,13.9
K06708.01,0,15.5
K06709.01,0,9.3
K06710.01,0,1582.9
K06836.01,1,904.8
K06837.01,1,1951.8
K06838.01,1,560.0
K06839.01,0,9.8
K06840.01,0,54.0
K06841.01,0,12.4
K06842.01,1,1143.6
K06843.01,0,18.7
K07888.01,0,6.9
K06968.01,1,2025.2
K06969.01,1,2493.3
K06970.01,0,8.8
K06971.01,0,12.0
K06972.01,0,9.9
K06973.01,0,8.0
K06974.01,1,3250.0
K06975.01,1,3272.4
K07103.01,1,1412.4
K07104.01,1,982.3
K07105.01,1,742.8
K07106.01,0,10.3
K07107.01,1,14.4
K07108.01,1,6579.3
K07109.01,1,308.5
K07110.01,1,368.8
K07111.01,0,
K07234.01,0,3072.5
K07235.01,0,8.6
K07236.01,0,9.0
K07237.01,0,8.8
K07238.01,1,520.3
K07239.01,0,14.5
K07240.01,0,
K07241.01,1,5742.0
K07367.01,1,3732.8
K07368.01,0,
K07369.01,1,240.1
K07370.01,0,8.2
K07371.01,1,1496.8
K07372.01,1,2368.6
K07373.01,1,390.8
K07374.01,1,337.2
K07375.01,0,11.4
K07499.01,1,1243.7
K07500.01,1,511.4
K07501.01,1,154.4
K07502.01,1,1495.4
K07503.01,0,8.9
K07504.01,0,7.8
K07505.01,1,6499.9
K07506.01,0,10.4
K07507.01,1,964.8
K01126.02,0,15.3
K01347.02,0,10.8
K01427.02,0,9.1
K01574.04,0,10.3
K01602.02,0,12.3
K01681.04,0,11.8
K01803.03,0,5.3
K01840.02,0,9.6
K06321.01,1,1351.5
K06322.01,0,33.6
K06323.01,1,757.0
K06324.01,0,17.8
K06325.01,0,9.1
K06326.01,1,3361.5
K06327.01,1,2003.1
K06328.01,0,23.3
K06456.01,1,732.5
K06457.01,1,454.1
K06458.01,1,696.5
K06459.01,1,4578.3
K06460.01,1,967.7
K06461.01,0,13.0
K06462.01,0,12.0
K06463.01,0,10.8
K06464.01,1,796.5
K06576.01,1,3617.5
K06577.01,0,9.6
K06578.01,1,1728.1
K06579.01,0,9.8
K06580.01,1,2642.2
K06581.01,1,553.0
K06582.01,0,9.3
K06583.01,0,23.6
K06711.01,0,35.7
K06712.01,1,3181.5
K06713.01,0,10.1
K06714.01,1,3487.5
K06715.01,1,679.8
K06716.01,1,1509.3
K06717.01,1,1054.4
K06718.01,1,1307.0
K07885.01,0,19.1
K06844.01,0,15.6
K06845.01,0,2121.8
K06846.01,1,13.6
K06847.01,0,27.0
K06848.01,1,2338.3
K06849.01,0,10.8
K06850.01,0,
K06851.01,0,45.9
K06852.01,0,17.0
K06976.01,0,1292.0
K06977.01,1,939.5
K06978.01,0,10.1
K06979.01,1,285.4
K06980.01,0,8.7
K06981.01,0,7.1
K06982.01,0,11.0
K06983.01,0,9.5
K07112.01,1,20.5
K07113.01,1,2274.7
K07114.01,0,12.4
K07115.01,0,27.9
K07116.01,0,10.7
K07117.01,0,8.4
K07117.02,0,7.9
K07118.01,1,2829.0
K07242.01,1,1545.8
K07243.01,0,13.0
K07244.01,0,5.0
K07245.01,0,31.4
K07246.01,0,11.9
K07247.01,0,16.1
K07248.01,1,16.4
K07249.01,0,109.9
K07376.01,0,13.3
K07377.01,1,239.2
K07378.01,0,15.6
K07379.01,0,5.1
K07380.01,0,6.5
K07381.01,1,5083.9
K07382.01,1,1595.1
K07383.01,0,8.3
K07508.01,1,197.5
K07509.01,0,6.2
K07510.01,0,9.9
K07511.01,1,4885.3
K07512.01,1,1364.9
K07513.01,0,10.1
K07514.01,1,94.0
K07515.01,1,1694.6
K07516.01,1,4750.2
K01957.02,1,68.2
K02050.02,0,6.0
K02103.02,0,10.3
K02199.02,0,10.1
K02232.02,0,9.4
K02321.02,0,8.3
K02421.02,0,9.8
K02439.02,0,9.8
K02449.02,0,9.1
K06329.01,0,9.3
K06330.01,1,724.0
K06331.01,0,8.1
K06332.01,1,87.9
K06333.01,0,10.3
K06334.01,1,3316.5
K06335.01,1,37.9
K06336.01,0,12.6
K06464.02,0,11.7
K06465.01,0,10.0
K06466.01,0,11.9
K06467.01,1,524.8
K06468.01,1,459.9
K06469.01,1,2594.9
K06470.01,1,14.7
K06471.01,1,8.9
K06584.01,1,26.8
K06585.01,0,122.0
K06586.01,0,49.6
K06587.01,0,36.0
K06588.01,1,1280.3
K06589.01,1,877.8
K06590.01,0,12.9
K06591.01,0,13.4
K06719.01,0,14.2
K06720.01,0,3.4
K06721.01,0,10.9
K06722.01,1,2731.0
K06723.01,0,10.7
K06724.01,1,4093.9
K06725.01,1,4262.9
K06726.01,1,997.0
K06727.01,0,9.1
K06853.01,0,11.5
K06854.01,0,23.4
K06855.01,0,
K06856.01,0,28.9
K06857.01,0,14.0
K06858.01,0,14.0
K06859.01,0,14.4
K06860.01,0,9.1
K06984.01,0,14.8
K06985.01,0,7.3
K06986.01,1,2177.0
K06987.01,0,42.8
K06988.01,1,2607.6
K06989.01,0,385.4
K06990.01,0,3152.6
K06991.01,1,912.0
K07119.01,0,8.0
K07120.01,1,1938.7
K07121.01,1,252.0
K07122.01,1,1752.6
K07123.01,0,7.2
K07124.01,1,1607.2
K07125.01,0,8.4
K07126.01,1,2387.8
K07250.01,0,
K07251.01,0,15.9
K07252.01,0,7.9
K07253.01,1,977.2
K07254.01,1,645.9
K07255.01,0,
K07256.01,1,2098.9
K07257.01,1,422.1
K07384.01,1,12.3
K07385.01,1,969.3
K07386.01,0,3568.1
K07387.01,1,742.1
K07388.01,1,13.4
K07389.01,0,8.5
K07390.01,1,2599.0
K07391.01,1,822.9
K07392.01,1,2941.0
K07517.01,1,4542.8
K07518.01,1,370.6
K07519.01,1,673.3
K07520.01,0,9.3
K07521.01,1,1157.6
K07522.01,1,1144.8
K07523.01,1,16.3
K07524.01,1,237.7
K07898.01,1,596.0
K02523.02,0,10.7
K02564.02,0,9.7
K02623.02,0,8.9
K02636.02,0,6.1
K00283.03,0,11.1
K02756.02,0,11.6
K02896.02,0,14.3
K02918.02,0,
K06337.01,1,398.1
K06338.01,1,3230.4
K06339.01,1,187.0
K06340.01,1,
K06341.01,0,
K06342.01,0,10.6
K06343.01,0,8.2
K06344.01,1,130.5
K06472.01,0,4.8
K06473.01,1,1451.7
K06474.01,1,217.7
K06475.01,0,10.7
K06476.01,1,386.1
K06477.01,1,181.4
K06478.01,1,1564.3
K06479.01,1,849.3
K07880.01,0,10.2
K06592.01,0,9.6
K06593.01,0,15.9
K06594.01,1,5286.2
K06595.01,0,10.9
K06596.01,0,1120.8
K06597.01,1,1754.8
K06598.01,0,
K06599.01,1,3469.5
K06600.01,0,41.8
K06728.01,1,1153.4
K06729.01,1,1496.5
K06730.01,0,2085.7
K06731.01,0,9.3
K06732.01,0,21.4
K06733.01,0,10.3
K06734.01,0,6.6
K06735.01,1,3095.0
K06736.01,1,5547.2
K06861.01,1,1767.8
K06862.01,0,5.7
K06863.01,0,15.0
K06864.01,0,15.4
K06865.01,0,22.5
K06866.01,1,1003.0
K06867.01,0,19.2
K06868.01,0,33.1
K06992.01,0,15.0
K06993.01,0,9.0
K06994.01,0,11.5
K06995.01,1,593.6
K06996.01,1,531.5
K06997.01,1,2152.8
K06998.01,1,404.8
K06999.01,1,1194.9
K07127.01,0,45.0
K07128.01,1,16.8
K07129.01,0,6.8
K07130.01,0,16.0
K07131.01,1,1107.7
K07132.01,1,2981.6
K07133.01,0,8.4
K07134.01,0,12.5
K07258.01,0,8.8
K07259.01,1,815.3
K07260.01,1,1959.2
K07261.01,1,347.5
K07262.01,0,29.1
K07263.01,0,
K07264.01,0,8.9
K07265.01,1,1304.8
K07893.01,0,7.7
K07393.01,0,11.3
K07394.01,1,395.3
K07395.01,0,
K07396.01,1,1845.6
K07397.01,0,133.4
K07398.01,1,801.7
K07399.01,1,2246.9
K07400.01,0,11.2
K07525.01,1,873.6
K07526.01,1,820.9
K07527.01,1,60.8
K07528.01,0,
K07529.01,1,200.9
K07530.01,1,1157.5
K07531.01,0,12.4
K07532.01,1,180.0
K07533.01,1,1289.0
K03019.02,0,9.1
K03051.02,0,16.0
K03053.02,0,8.6
K03068.02,0,10.0
K03344.03,0,10.4
K03348.02,0,9.7
K03395.02,0,9.6
K03425.03,0,13.2
K06345.01,0,100.8
K06346.01,0,6.4
K06347.01,0,10.4
K06348.01,1,893.0
K06349.01,1,140.4
K06350.01,1,104.1
K06351.01,1,152.9
K06352.01,0,9.2
K06480.01,0,9.7
K06481.01,1,331.7
K06482.01,0,12.2
K06483.01,1,5148.8
K06484.01,0,8.2
K06485.01,0,
K06486.01,1,2435.4
K06487.01,1,961.9
K07881.01,0,7.8
K06601.01,0,8.7
K06602.01,1,6873.9
K06603.01,1,440.0
K06604.01,0,21.5
K06605.01,0,12.1
K06606.01,1,2584.7
K06607.01,0,8.2
K06608.01,1,7486.2
K06609.01,0,2585.5
K06737.01,1,5258.2
K06738.01,1,665.5
K06739.01,0,8.1
K06740.01,1,445.3
K06741.01,1,9.8
K06742.01,1,1708.1
K06743.01,1,5027.8
K06744.01,0,
K06869.01,1,861.6
K06870.01,1,5776.1
K06871.01,0,13.0
K06872.01,0,7.1
K06873.01,0,13.8
K06874.01,0,12.4
K06875.01,1,823.8
K06876.01,0,
K07000.01,1,2857.7
K07001.01,0,7.7
K07002.01,0,11.7
K07003.01,0,10.6
K07004.01,1,1096.1
K07005.01,0,8.4
K07006.01,0,9.7
K07007.01,0,13.2
K07135.01,0,2895.8
K07136.01,0,11.5
K07137.01,0,9.1
K07138.01,1,3684.9
K07139.01,1,2947.8
K07140.01,0,32.5
K07141.01,1,2499.7
K07142.01,1,840.7
K07266.01,0,5.2
K07267.01,1,256.3
K07268.01,1,936.1
K07269.01,1,669.6
K07270.01,0,7.4
K07271.01,0,13.1
K07272.01,0,8.1
K07273.01,1,1837.9
K07401.01,0,35.3
K07402.01,1,172.7
K07403.01,1,1148.3
K07404.01,0,10.8
K07405.01,0,5246.5
K07406.01,1,2456.3
K07407.01,1,741.5
K07408.01,0,9.9
K07409.01,1,178.3
K07534.01,0,8.1
K07535.01,0,6.7
K07536.01,1,1748.3
K07537.01,0,9.4
K07538.01,0,20.3
K07539.01,0,9.2
K07540.01,0,10.1
K07541.01,1,582.0
K02704.03,0,9.2
K03461.02,0,9.2
K03716.02,0,
K04006.02,0,12.1
K04032.05,0,15.2
K04084.02,0,10.1
K04084.03,0,9.3
K04157.02,0,5.1
K04211.02,0,19.4
K06353.01,0,10.8
K06354.01,1,10.2
K06355.01,0,9.9
K06355.02,0,7.8
K06356.01,1,252.3
K06357.01,0,5.8
K06358.01,0,9.7
K06359.01,1,249.5
K06488.01,0,13.5
K06489.01,0,
K06490.01,1,1133.5
K06491.01,1,173.2
K06492.01,0,10.9
K06493.01,1,57.4
K06494.01,1,25.8
K06495.01,0,15.7
K06610.01,0,
K06611.01,1,11.2
K06612.01,1,201.9
K06613.01,0,13.8
K06614.01,1,295.6
K06615.01,0,7.7
K06616.01,1,4563.5
K06617.01,0,9.8
K06745.01,0,7.5
K06746.01,0,5.3
K06747.01,0,
K06748.01,1,873.7
K06749.01,1,12.4
K06750.01,0,8.6
K06751.01,0,9.4
K06752.01,0,7.2
K06877.01,1,182.5
K06878.01,0,12.0
K06879.01,1,202.0
K06880.01,0,942.6
K06881.01,0,13.2
K06882.01,0,14.2
K06883.01,0,7.8
K06884.01,0,
K06885.01,1,4484.5
K07008.01,1,1446.7
K07009.01,0,44.1
K07010.01,1,683.7
K07011.01,1,185.1
K07012.01,1,2039.1
K07013.01,1,2680.5
K07014.01,1,1174.5
K07015.01,0,9.6
K07016.01,0,12.3
K07143.01,0,215.6
K07144.01,0,10.7
K07145.01,0,1037.2
K07146.01,1,4129.6
K07147.01,1,548.3
K07148.01,0,10.5
K07149.01,1,2434.8
K07150.01,1,2186.0
K07151.01,1,1253.6
K07274.01,0,3481.8
K07275.01,1,529.0
K07276.01,1,2409.8
K07277.01,0,9.8
K07278.01,1,5324.6
K07279.01,0,9.9
K07280.01,1,1440.7
K07281.01,0,10.3
K07282.01,0,11.9
K07410.01,1,781.2
K07411.01,0,15.5
K07412.01,0,10.9
K00566.02,0,9.3
K07413.01,1,485.0
K07414.01,0,55.2
K07415.01,0,45.8
K07416.01,0,10.3
K04288.03,0,8.0
K04298.02,1,
K04301.02,0,9.8
K04383.02,0,8.5
K04417.02,0,25.2
K04421.02,0,10.1
K00416.04,0,7.8
K04500.03,0,9.5
K06360.01,1,439.3
K06361.01,0,41.5
K06362.01,1,252.8
K06363.01,1,340.4
K06364.01,1,997.9
K06365.01,0,8.6
K06366.01,0,13.0
K06367.01,1,1829.3
K07604.01,1,
K07605.01,0,11.5
K07606.01,1,210.7
K07607.01,0,
K07608.01,0,
K07609.01,0,10.4
K07610.01,0,14.3
K07611.01,0,16.5
K07612.01,0,13.4
K07613.01,0,10.8
K07614.01,0,9.5
K07615.01,0,11.2
K07616.01,0,9.3
K07617.01,0,8.2
K07618.01,0,6.9
K07619.01,0,14.1
K07620.01,0,
K03184.03,0,14.4
K03230.02,0,24.5
K04422.02,0,22.8
K04524.03,0,10.7
K04676.02,0,36.9
K04782.02,0,11.0
K04957.02,0,9.7
K05270.02,0,13.2
K05397.02,0,16.3
K05447.02,0,14.2
K05475.02,0,10.0
K05801.02,0,9.7
K05900.02,0,11.0
K06117.01,1,1942.5
K06140.01,0,2637.0
K06143.02,1,
K06447.02,0,8.7
K06464.03,0,25.9
K01636.02,1,9.3
K06541.02,1,36.1
K06751.02,1,26.1
K07542.01,0,16.3
K07543.01,0,25.2
K07544.01,0,1.4
K07545.01,1,519.2
K07546.01,0,6.6
K07547.01,0,43.8
K07548.01,0,19.6
K07549.01,1,105.8
K01829.02,1,8.4
K07550.01,0,26.1
K07551.01,0,
K07552.01,0,66.6
K07553.01,0,130.3
K07554.01,0,8.1
K07555.01,0,11.9
K07556.01,0,9.7
K07557.01,0,13.7
K07558.01,0,6.8
K07559.01,0,13.1
K07560.01,0,15.0
K07561.01,0,
K07562.01,0,
K07563.01,0,17.3
K07564.01,0,12.0
K07565.01,0,8.8
K07566.01,0,
K07567.01,0,11.3
K07568.01,0,9.0
K07569.01,0,
K02369.03,0,9.2
K07570.01,0,14.9
K07571.01,0,27.9
K07572.01,0,8.7
K07573.01,0,14.3
K07574.01,0,33.3
K07575.01,0,16.5
K07576.01,0,14.3
K07577.01,0,18.3
K07578.01,0,79.8
K07579.01,0,12.8
K07580.01,0,2.4
K07581.01,0,3567.5
K07582.01,0,
K07583.01,0,18.1
K07584.01,0,12.3
K07585.01,0,28.8
K07586.01,0,27.7
K07587.01,0,29.0
K07588.01,1,884.9
K07589.01,0,19.0
K02859.05,0,10.8
K07590.01,1,51.1
K07591.01,0,8.2
K07592.01,0,10.4
K07593.01,0,6.2
K07594.01,0,60.5
K07595.01,0,31.0
K07596.01,0,
K07597.01,0,104.9
K07598.01,0,22.6
K07599.01,0,11.2
K02459.01,1,1969.5
K02937.01,1,2236.7
K02938.01,1,1126.4
K02939.01,0,6395.7
K03152.01,1,912.7
K03153.01,1,1886.6
K00371.02,1,17.9
K07600.01,0,
K07601.01,1,8248.4
K07602.01,0,13.0
K07603.01,1,7.0
K07903.01,0,9.3
K07905.01,0,9.2
K07911.01,0,6.9
K07914.01,0,7.7
K07916.01,1,1751.1
K07909.01,0,9.3
K07917.01,0,9.5
K07906.01,1,77.8
K07920.01,0,8.6
K07921.01,0,15.9
K07907.01,1,9.6
K07900.01,0,6.8
K07912.01,0,8.2
K07904.01,0,8.4
K07913.01,0,13.6
K07915.01,0,10.5
K07910.01,0,10.6
K07902.01,1,20.6
K07919.01,1,44.8
K07899.01,0,9.2
K07908.01,0,8.9
K07922.01,0,7.4
K08199.01,0,15.7
K08200.01,0,4.7
K08201.01,0,7.8
K08202.01,0,17.0
K08203.01,0,5.0
K08204.01,0,21.3
K08205.01,0,16.8
K07990.01,0,8.4
K07991.01,0,12.4
K07992.01,0,8.7
K07993.01,0,16.6
K07994.01,0,77.7
K07995.01,0,17.0
K07996.01,0,9.7
K08097.01,0,8.7
K08098.01,1,384.6
K08099.01,0,3.1
K08100.01,0,13.7
K08101.01,0,10.3
K08102.01,0,9.8
K08103.01,1,251.4
K08206.01,0,12.3
K08207.01,0,16.4
K08208.01,0,8.5
K08208.02,0,13.4
K08209.01,0,10.8
K08210.01,0,7.0
K08211.01,0,7.7
K07997.01,0,8.5
K07998.01,0,12.2
K07999.01,0,20.3
K08000.01,0,11.6
K08002.01,0,9.1
K08003.01,0,9.3
K08004.01,1,25.1
K08104.01,0,8.4
K08105.01,0,10.0
K08106.01,0,10.2
K08107.01,0,15.1
K08108.01,0,16.4
K08109.01,0,8.4
K08110.01,0,13.7
K08212.01,0,19.1
K08213.01,0,20.5
K08214.01,1,8.9
K08215.01,0,10.8
K08216.01,0,16.5
K08217.01,0,15.3
K08218.01,0,28.2
K08005.01,0,15.3
K08006.01,0,10.4
K08007.01,0,5.9
K08008.01,0,9.2
K08009.01,0,10.5
K08010.01,0,8.4
K08011.01,0,
K08111.01,0,15.8
K08112.01,0,12.9
K08113.01,0,7.7
K08114.01,0,8.6
K08115.01,0,9.2
K08116.01,0,9.2
K08117.01,0,75.3
K08219.01,0,9.5
K08220.01,0,12.1
K08221.01,0,13.4
K08222.01,0,8.5
K08223.01,0,8.1
K08224.01,0,12.9
K08225.01,0,9.5
K08012.01,0,5.7
K08013.01,1,
K08014.01,0,12.6
K08015.01,0,9.9
K08016.01,0,7.3
K08017.01,0,11.6
K08018.01,0,10.3
K08118.01,0,25.7
K08119.01,0,6.3
K08120.01,0,11.9
K08121.01,0,22.1
K08122.01,0,0.9
K08123.01,0,11.1
K08124.01,0,15.9
K08226.01,0,14.4
K08227.01,0,10.1
K08228.01,0,10.1
K08229.01,0,9.0
K08230.01,0,15.9
K08231.01,0,7.2
K08232.01,0,11.2
K08019.01,0,10.5
K08020.01,0,8.4
K08021.01,0,9.5
K08022.01,0,7.9
K08023.01,0,10.8
K08024.01,0,8.4
K08025.01,0,8.2
K08125.01,0,11.9
K08126.01,0,12.2
K08127.01,0,12.4
K08128.01,0,15.1
K08129.01,0,9.1
K08130.01,0,33.7
K08131.01,0,8.6
K08233.01,0,9.4
K08234.01,0,17.4
K08235.01,0,13.2
K08236.01,0,10.6
K08237.01,0,15.1
K08238.01,0,10.2
K08239.01,0,11.5
K08026.01,0,9.2
K08027.01,0,8.5
K08028.01,1,949.0
K08029.01,0,8.1
K08030.01,0,2.6
K08031.01,0,11.3
K08032.01,0,20.7
K08132.01,0,16.0
K08133.01,0,11.6
K08134.01,0,9.2
K08135.01,0,13.1
K08136.01,0,10.2
K08137.01,0,9.5
K08138.01,0,13.0
K08240.01,0,13.2
K08241.01,0,9.6
K08242.01,0,6.7
K08243.01,1,317.3
K08244.01,0,11.4
K08245.01,1,13.1
K08246.01,0,7.6
K07923.01,0,14.4
K07924.01,0,11.7
K07925.01,0,9.2
K08033.01,0,8.2
K08034.01,0,14.9
K08035.01,0,9.3
K08036.01,1,104.2
K08037.01,0,6.0
K08038.01,0,8.3
K08039.01,0,9.7
K08139.01,0,16.8
K08140.01,0,7.9
K08141.01,0,13.2
K08142.01,0,15.0
K08143.01,0,16.2
K08144.01,0,11.6
K08145.01,0,7.2
K08247.01,0,6.8
K08248.01,0,7.7
K08249.01,0,10.5
K08250.01,0,6.6
K08251.01,0,8.6
K08252.01,1,6.2
K08253.01,0,6.7
K07926.01,0,808.9
K07927.01,0,178.0
K07928.01,0,
K07929.01,0,10.4
